dataset, model, attack, eps, defense, date, acc
celeba, E, bpda_pgd, 0.3, defense_gan, 2022-01-07 22:07, 0.0434256926952141
celeba, B, bpda_pgd, 0.05, defense_gan, 2022-01-07 22:07, 0.5936523929471033
celeba, C, bpda_pgd, 0.05, defense_gan, 2022-01-07 22:07, 0.7021158690176322
celeba, A, bpda_pgd, 0.05, defense_gan, 2022-01-07 22:07, 0.6893702770780856
celeba, D, bpda_pgd, 0.1, defense_gan, 2022-01-07 22:07, 0.5430226700251889
celeba, F, bpda_pgd, 0.1, defense_gan, 2022-01-07 22:08, 0.33093198992443323
celeba, C, bpda_pgd, 0.1, defense_gan, 2022-01-07 22:07, 0.585743073047859
celeba, B, bpda_pgd, 0.1, defense_gan, 2022-01-07 22:07, 0.5413098236775818
celeba, A, bpda_pgd, 0.1, defense_gan, 2022-01-07 22:07, 0.48730478589420656
celeba, D, bpda_pgd, 0.2, defense_gan, 2022-01-07 22:07, 0.45168765743073047
celeba, F, bpda_pgd, 0.2, defense_gan, 2022-01-07 22:08, 0.11531486146095718
celeba, C, bpda_pgd, 0.2, defense_gan, 2022-01-07 22:07, 0.3319899244332494
celeba, B, bpda_pgd, 0.2, defense_gan, 2022-01-07 22:07, 0.19345088161209067
celeba, A, bpda_pgd, 0.2, defense_gan, 2022-01-07 22:07, 0.1992947103274559
celeba, E, bpda_mim, 0.2, defense_gan, 2022-01-07 22:07, 0.05052896725440806
celeba, D, bpda_pgd, 0.3, defense_gan, 2022-01-07 22:07, 0.42896725440806044
celeba, F, bpda_pgd, 0.3, defense_gan, 2022-01-07 22:08, 0.040100755667506295
celeba, E, bpda_mim, 0.3, defense_gan, 2022-01-07 22:07, 0.04357682619647355
celeba, C, bpda_pgd, 0.3, defense_gan, 2022-01-07 22:07, 0.12191435768261964
celeba, B, bpda_pgd, 0.3, defense_gan, 2022-01-07 22:07, 0.10136020151133501
celeba, A, bpda_pgd, 0.3, defense_gan, 2022-01-07 22:07, 0.1128463476070529
celeba, D, bpda_mim, 0.05, defense_gan, 2022-01-07 22:07, 0.5125944584382871
celeba, F, bpda_mim, 0.05, defense_gan, 2022-01-07 22:08, 0.5656926952141058
celeba, C, bpda_mim, 0.05, defense_gan, 2022-01-07 22:07, 0.6638287153652392
celeba, B, bpda_mim, 0.05, defense_gan, 2022-01-07 22:07, 0.5753148614609572
celeba, A, bpda_mim, 0.05, defense_gan, 2022-01-07 22:07, 0.6532997481108312
celeba, D, bpda_mim, 0.1, defense_gan, 2022-01-07 22:07, 0.5562216624685139
celeba, F, bpda_mim, 0.1, defense_gan, 2022-01-07 22:08, 0.3483123425692695
celeba, C, bpda_mim, 0.1, defense_gan, 2022-01-07 22:07, 0.6129471032745591
celeba, B, bpda_mim, 0.1, defense_gan, 2022-01-07 22:07, 0.3775818639798489
celeba, A, bpda_mim, 0.1, defense_gan, 2022-01-07 22:07, 0.46055415617128465
celeba, D, bpda_mim, 0.2, defense_gan, 2022-01-07 22:07, 0.4514861460957179
celeba, F, bpda_mim, 0.2, defense_gan, 2022-01-07 22:08, 0.09788413098236776
celeba, E, bpda_bim, 0.2, defense_gan, 2022-01-07 22:07, 0.1817632241813602
celeba, C, bpda_mim, 0.2, defense_gan, 2022-01-07 22:07, 0.3909823677581864
celeba, B, bpda_mim, 0.2, defense_gan, 2022-01-07 22:07, 0.2202015113350126
celeba, A, bpda_mim, 0.2, defense_gan, 2022-01-07 22:07, 0.21516372795969774
celeba, D, bpda_mim, 0.3, defense_gan, 2022-01-07 22:07, 0.4291183879093199
celeba, F, bpda_mim, 0.3, defense_gan, 2022-01-07 22:08, 0.0381360201511335
celeba, E, bpda_bim, 0.3, defense_gan, 2022-01-07 22:07, 0.052241813602015116
celeba, C, bpda_mim, 0.3, defense_gan, 2022-01-07 22:07, 0.1495214105793451
